protein,mll_full,mll_joint,lr
P0A8Z7-(YQIA)_sample_1,3.448341849893839,2.2425310159287903,2.4116216679300972
P0A8Z7-(YQIA)_sample_2,3.271049671784942,2.1076460584143804,2.3268072267411233
P0A8Z7-(YQIA)_sample_3,3.3137017366688672,2.1022987011138223,2.42280607111009
P0A8Z7-(YQIA)_sample_4,3.4318574401593556,2.197020734750876,2.4696734108169593
P0A8Z7-(YQIA)_sample_5,3.552206753542372,2.319077526349722,2.4662584543853
P0A8Z7-(YQIA)_sample_6,3.4173968337852543,2.2192372328632377,2.396319201844033
P0A8Z7-(YQIA)_sample_7,3.0655159614421965,2.090516755581079,1.9499984117222349
P0A8Z7-(YQIA)_sample_8,3.343186470425423,2.144984538887605,2.3964038630756352
P0A8Z7-(YQIA)_sample_9,3.1920990648295176,2.0727068564599156,2.238784416739204
P0A8Z7-(YQIA)_sample_10,2.963260137835353,2.0596859756210297,1.8071483244286464
P0A908-(MIPA)_sample_1,1.9533039755737267,1.2378709225661064,1.4308661060152406
P0A908-(MIPA)_sample_2,1.747982819173515,1.1987951084280815,1.098375421490867
P0A908-(MIPA)_sample_3,1.6467705849673213,1.0163439788777582,1.2608532121791263
P0A908-(MIPA)_sample_4,1.7605408876606201,1.184789132668665,1.1515035099839102
P0A908-(MIPA)_sample_5,1.3809806859230236,1.0161376912126188,0.7296859894208096
P0A908-(MIPA)_sample_6,1.7507955256930763,1.1822013343802884,1.1371883826255758
P0A908-(MIPA)_sample_7,1.9381566550782674,1.2799607677196438,1.316391774717247
P0A908-(MIPA)_sample_8,1.9843380145599943,1.194322708185074,1.5800306127498405
P0A908-(MIPA)_sample_9,1.98243083870008,1.2583851760290714,1.4480913253420171
P0A908-(MIPA)_sample_10,1.6337545766431858,1.1400704128147292,0.9873683276569132
P0A915-(OMPW)_sample_1,1.3030048699778836,0.8671809597078508,0.8716478205400655
P0A915-(OMPW)_sample_2,1.3843271930014172,1.04685988137674,0.6749346232493543
P0A915-(OMPW)_sample_3,1.3268039657822148,0.9352572318885776,0.7830934677872745
P0A915-(OMPW)_sample_4,1.429970827752673,1.0240057986965865,0.8119300581121731
P0A915-(OMPW)_sample_5,1.6635105141654671,1.0918194724529338,1.1433820834250668
P0A915-(OMPW)_sample_6,1.325850064559411,1.015053399867622,0.6215933293835776
P0A915-(OMPW)_sample_7,1.1901131094619868,0.8772400012734772,0.6257462163770191
P0A915-(OMPW)_sample_8,1.1992455105243867,0.8988870490621308,0.6007169229245117
P0A915-(OMPW)_sample_9,1.0957177590680738,0.8670185119348714,0.45739849426640466
P0A915-(OMPW)_sample_10,1.044498563238108,0.8030188518726155,0.48295942273098524
P0A937-(BAME)_sample_1,1.006581888641764,0.7425165464997369,0.5281306842840541
P0A937-(BAME)_sample_2,1.1847179068459242,0.8528592358214637,0.6637173420489209
P0A937-(BAME)_sample_3,1.1757301347784823,0.9018912361929338,0.5476777971710971
P0A937-(BAME)_sample_4,1.123802329516801,0.8890818760078673,0.46944090701786734
P0A937-(BAME)_sample_5,1.0985769223659931,0.928222579725213,0.3407086852815602
P0A937-(BAME)_sample_6,0.8994747753266772,0.7562427094626257,0.2864641317281029
P0A937-(BAME)_sample_7,0.758308707753818,0.8032251684591322,-0.08983292141062837
P0A937-(BAME)_sample_8,1.1526775407407537,0.8484765904749001,0.6084019005317072
P0A937-(BAME)_sample_9,1.335984401854003,0.9577556144023822,0.7564575749032416
P0A937-(BAME)_sample_10,1.0175368899335175,0.8074234447384746,0.42022689039008587
P0A953-(FABB)_sample_1,2.8138779162880105,2.0551484376394047,1.5174589572972117
P0A953-(FABB)_sample_2,3.243951051191926,2.227936562807968,2.032028976767916
P0A953-(FABB)_sample_3,3.0748754794162094,2.1735683552516414,1.802614248329136
P0A953-(FABB)_sample_4,3.372435785096913,2.318639332630875,2.1075929049320763
P0A953-(FABB)_sample_5,3.134032893835597,2.213566002493107,1.8409337826849796
P0A953-(FABB)_sample_6,3.1804749869275506,2.2388576607135358,1.8832346524280297
P0A953-(FABB)_sample_7,3.1275295520958686,2.194514548422289,1.8660300073471587
P0A953-(FABB)_sample_8,2.9615806077140503,2.151379455406451,1.6204023046151983
P0A953-(FABB)_sample_9,2.6776165680132293,2.032016119323653,1.2912008973791531
P0A953-(FABB)_sample_10,3.050940260382092,2.1698001781068554,1.7622801645504733
P0A959-(ALAA)_sample_1,2.6417969073994856,1.689000306872858,1.905593201053255
P0A959-(ALAA)_sample_2,2.5230385922203666,1.720455214553596,1.6051667553335411
P0A959-(ALAA)_sample_3,2.7725440146299727,1.793692186430827,1.9577036563982912
P0A959-(ALAA)_sample_4,2.7069092361520912,1.8115228406942818,1.7907727909156188
P0A959-(ALAA)_sample_5,2.761195647492907,1.7514706370914135,2.0194500208029873
P0A959-(ALAA)_sample_6,2.584409816232523,1.7457240896879787,1.6773714530890884
P0A959-(ALAA)_sample_7,2.2125952098345203,1.4898613884869534,1.4454676426951338
P0A959-(ALAA)_sample_8,2.773700917358096,1.7858878354481371,1.9756261638199177
P0A959-(ALAA)_sample_9,2.4645004103054777,1.5999859694255534,1.7290288817598487
P0A959-(ALAA)_sample_10,2.549992912801888,1.7190114326463066,1.6619629603111625
P0A962-(ANSA)_sample_1,3.140749723379336,2.051691275625555,2.1781168955075616
P0A962-(ANSA)_sample_2,2.605276334733401,1.8628446595417918,1.4848633503832183
P0A962-(ANSA)_sample_3,2.836838857993187,1.9925415945568044,1.6885945268727651
P0A962-(ANSA)_sample_4,2.831243623015621,1.980472411081845,1.701542423867552
P0A962-(ANSA)_sample_5,3.380969570299471,2.153884329679612,2.454170481239718
P0A962-(ANSA)_sample_6,3.4130463697874704,2.1333662267998212,2.5593602859752984
P0A962-(ANSA)_sample_7,3.091500262144025,2.0872036934556517,2.0085931373767467
P0A962-(ANSA)_sample_8,3.1032475610492467,2.0735741951259095,2.0593467318466745
P0A962-(ANSA)_sample_9,3.160409898526984,2.124222592126574,2.07237461280082
P0A962-(ANSA)_sample_10,3.2565825799076897,2.1203573482065274,2.2724504634023246
P0A9A6-(FTSZ)_sample_1,2.904545348609998,2.115474339479251,1.5781420182614943
P0A9A6-(FTSZ)_sample_2,3.0699866156301763,2.1703441914496713,1.79928484836101
P0A9A6-(FTSZ)_sample_3,3.3454504524615247,2.2914051372865267,2.108090630349996
P0A9A6-(FTSZ)_sample_4,3.5074453909555867,2.36534186660243,2.284207048706313
P0A9A6-(FTSZ)_sample_5,2.800035920786961,2.0452492533217463,1.5095733349304297
P0A9A6-(FTSZ)_sample_6,3.170676381859079,2.2181387069452274,1.9050753498277029
P0A9A6-(FTSZ)_sample_7,2.812293070253226,2.035260803059057,1.5540645343883375
P0A9A6-(FTSZ)_sample_8,3.036684606560839,2.207436268717932,1.6584966756858144
P0A9A6-(FTSZ)_sample_9,3.454172138526979,2.2638117126478106,2.380720851758337
P0A9A6-(FTSZ)_sample_10,2.857749258954127,2.091316511280033,1.5328654953481884
P0A9B2-(GAPA)_sample_1,2.0924591818035005,1.6611589827257622,0.8626003981554766
P0A9B2-(GAPA)_sample_2,2.2164574773174746,1.6690635256846718,1.0947879032656056
P0A9B2-(GAPA)_sample_3,2.5261611277079687,1.7682763079480415,1.5157696395198546
P0A9B2-(GAPA)_sample_4,1.774520440208705,1.4812646018382263,0.5865116767409573
P0A9B2-(GAPA)_sample_5,1.891624115246803,1.5440325207883143,0.6951831889169773
P0A9B2-(GAPA)_sample_6,2.2804724101308906,1.7347897143431639,1.0913653915754535
P0A9B2-(GAPA)_sample_7,2.2048887100807857,1.7061453714285284,0.9974866773045146
P0A9B2-(GAPA)_sample_8,1.76180432786285,1.5276820342011825,0.46824458732333474
P0A9B2-(GAPA)_sample_9,2.129319866567972,1.6210332711607245,1.0165731908144946
P0A9B2-(GAPA)_sample_10,2.1810286692632412,1.7405870046938348,0.880883329138813
P0A9C0-(GLPA)_sample_1,3.2026698075997855,2.1901486578528564,2.025042299493858
P0A9C0-(GLPA)_sample_2,3.8148890972846363,2.4840568608512634,2.661664472866746
P0A9C0-(GLPA)_sample_3,3.5396701844783327,2.2895536550797146,2.500233058797236
P0A9C0-(GLPA)_sample_4,3.65335813663774,2.4021572335133694,2.5024018062487414
P0A9C0-(GLPA)_sample_5,3.5659306331152045,2.40164188513543,2.328577495959549
P0A9C0-(GLPA)_sample_6,3.465111608003613,2.315518958995945,2.2991852980153364
P0A9C0-(GLPA)_sample_7,3.5282981270160967,2.3342902506524252,2.388015752727343
P0A9C0-(GLPA)_sample_8,3.5754313356343648,2.3105047346180876,2.5298532020325544
P0A9C0-(GLPA)_sample_9,3.5956336049005033,2.398883240393557,2.3935007290138923
P0A9C0-(GLPA)_sample_10,3.3039126292499956,2.3006434731199197,2.006538312260152
P0A9C9-(GLPX)_sample_1,3.0024317224925055,2.0383359477452223,1.9281915494945663
P0A9C9-(GLPX)_sample_2,3.460399220798634,2.182554966507155,2.555688508582958
P0A9C9-(GLPX)_sample_3,3.4524477103387174,2.2541935053467266,2.3965084099839817
P0A9C9-(GLPX)_sample_4,3.156363495675091,2.0612118522799676,2.1903032867902468
P0A9C9-(GLPX)_sample_5,3.5249760033522994,2.176755365885788,2.696441274933023
P0A9C9-(GLPX)_sample_6,3.6912921371475687,2.316800289365481,2.748983695564175
P0A9C9-(GLPX)_sample_7,3.3837522102015827,2.1652731712070135,2.4369580779891384
P0A9C9-(GLPX)_sample_8,3.298222181075462,2.1517209210516044,2.2930025200477155
P0A9C9-(GLPX)_sample_9,3.338762004233204,2.1015475092041234,2.4744289900581613
P0A9C9-(GLPX)_sample_10,3.587376148493191,2.300528629309402,2.5736950383675783
P0A9G8-(MODE)_sample_1,2.772833059235974,1.88673637685636,1.7721933647592274
P0A9G8-(MODE)_sample_2,2.154290776846497,1.6960000218658473,0.9165815099612993
P0A9G8-(MODE)_sample_3,2.244961957443781,1.7730088845992578,0.9439061456890467
P0A9G8-(MODE)_sample_4,2.3600286304370575,1.888872039936579,0.9423131810009568
P0A9G8-(MODE)_sample_5,2.0771191754489537,1.6912288988879771,0.7717805531219533
P0A9G8-(MODE)_sample_6,2.619141610531769,1.8669587856256802,1.5043656498121778
P0A9G8-(MODE)_sample_7,2.2035639417941706,1.7001417006470338,1.0068444822942735
P0A9G8-(MODE)_sample_8,2.383844798990398,1.8162417882745412,1.135206021431714
P0A9G8-(MODE)_sample_9,1.8447285180803896,1.5767141165582368,0.5360288030443057
P0A9G8-(MODE)_sample_10,2.3657752866658974,1.6627208619768648,1.4061088493780654
P0A9M2-(HPT)_sample_1,2.2161794293298005,1.387536772383161,1.6572853138932788
P0A9M2-(HPT)_sample_2,1.8525452475901822,1.2239317311817814,1.2572270328168016
P0A9M2-(HPT)_sample_3,2.1710939092698145,1.3872634323580324,1.5676609538235642
P0A9M2-(HPT)_sample_4,1.4731324200256142,1.2715217963997085,0.4032212472518113
P0A9M2-(HPT)_sample_5,1.7903959466813868,1.2476625223605045,1.0854668486417647
P0A9M2-(HPT)_sample_6,1.8884224217022567,1.3007854139404307,1.175274015523652
P0A9M2-(HPT)_sample_7,2.029719457724503,1.2991081875698811,1.4612225403092434
P0A9M2-(HPT)_sample_8,2.068255856333769,1.4061362039354652,1.3242393047966075
P0A9M2-(HPT)_sample_9,1.5439569491908585,1.151457712651269,0.7849984730791788
P0A9M2-(HPT)_sample_10,2.0050992366440266,1.3516700948929516,1.3068582835021498
P0A9M5-(GPT)_sample_1,2.2373819079988815,1.6650310846957945,1.144701646606174
P0A9M5-(GPT)_sample_2,2.1962725172211326,1.6375645959924203,1.1174158424574245
P0A9M5-(GPT)_sample_3,2.1839778426096066,1.6029657360926894,1.1620242130338343
P0A9M5-(GPT)_sample_4,2.254334419308198,1.5950714724374924,1.3185258937414113
P0A9M5-(GPT)_sample_5,1.9166906257199774,1.5107356846663265,0.8119098821073019
P0A9M5-(GPT)_sample_6,2.1076023048696566,1.6234399039879017,0.9683248017635098
P0A9M5-(GPT)_sample_7,1.9946189136147625,1.553646388556417,0.8819450501166912
P0A9M5-(GPT)_sample_8,2.104772744527524,1.5088370075018436,1.1918714740513612
P0A9M5-(GPT)_sample_9,2.0249283767934423,1.5289589016086906,0.9919389503695033
P0A9M5-(GPT)_sample_10,2.3900918396223,1.5602037007012488,1.6597762778421026
P0A9M8-(PTA)_sample_1,3.1760506855867243,2.1852303758382416,1.9816406194969653
P0A9M8-(PTA)_sample_2,3.2213990546332316,2.2785940647333534,1.8856099797997565
P0A9M8-(PTA)_sample_3,2.911289046553171,2.1349034421889503,1.5527712087284415
P0A9M8-(PTA)_sample_4,2.8241652814113722,2.089124384246031,1.4700817943306825
P0A9M8-(PTA)_sample_5,2.982704423383026,2.0891531757186566,1.7871024953287389
P0A9M8-(PTA)_sample_6,3.185477776139428,2.189193191471505,1.9925691693358463
P0A9M8-(PTA)_sample_7,2.9868827428025106,2.2208953210483506,1.53197484350832
P0A9M8-(PTA)_sample_8,3.1287253950733556,2.14640633071164,1.964638128723431
P0A9M8-(PTA)_sample_9,3.040533259684026,2.192687726880451,1.69569106560715
P0A9M8-(PTA)_sample_10,2.943624566475927,2.2145073020858423,1.458234528780169
P0AA16-(OMPR)_sample_1,1.91696277125297,1.3257204129600402,1.1824847165858596
P0AA16-(OMPR)_sample_2,1.9836458261312004,1.3995705025735186,1.1681506471153638
P0AA16-(OMPR)_sample_3,1.9478315373804325,1.3073678641274644,1.280927346505936
P0AA16-(OMPR)_sample_4,1.926311290620966,1.3394124580009144,1.1737976652401034
P0AA16-(OMPR)_sample_5,1.6946171039781774,1.2944868745598148,0.8002604588367253
P0AA16-(OMPR)_sample_6,1.9916425586243718,1.3605023795167113,1.262280358215321
P0AA16-(OMPR)_sample_7,1.9032101232991256,1.4055199095393793,0.9953804275194926
P0AA16-(OMPR)_sample_8,2.286091895811052,1.4153055330450608,1.7415727255319822
P0AA16-(OMPR)_sample_9,1.6324821611077778,1.2518412418031881,0.7612818386091793
P0AA16-(OMPR)_sample_10,2.29647333753573,1.5952140734587568,1.402518528153946
P0AA43-(RSUA)_sample_1,2.709696884974149,1.9117805256714566,1.5958327186053851
P0AA43-(RSUA)_sample_2,2.693357795046179,1.8903821883698362,1.6059512133526854
P0AA43-(RSUA)_sample_3,2.507433083041656,1.8720701696888686,1.2707258267055748
P0AA43-(RSUA)_sample_4,2.258466155592698,1.7469273064046897,1.0230776983760168
P0AA43-(RSUA)_sample_5,2.7360678208686404,1.9101925593102707,1.6517505231167395
P0AA43-(RSUA)_sample_6,2.845270680400347,1.9740589903553172,1.7424233800900595
P0AA43-(RSUA)_sample_7,2.6445127184953914,1.9261257584038816,1.4367739201830196
P0AA43-(RSUA)_sample_8,2.44576284691226,1.8155805800107154,1.2603645338030893
P0AA43-(RSUA)_sample_9,2.6548951974530057,1.8601445827553789,1.5895012293952537
P0AA43-(RSUA)_sample_10,2.6554887120652766,1.834993758081142,1.6409899079682693
P0AAB6-(GALF)_sample_1,2.852829444802465,1.8966752949849885,1.9123082996349527
P0AAB6-(GALF)_sample_2,2.3769971637152096,1.7631000980001512,1.2277941314301168
P0AAB6-(GALF)_sample_3,2.418764130189777,1.7657489453105981,1.306030369758358
P0AAB6-(GALF)_sample_4,2.47878485483381,1.7287750946389902,1.5000195203896398
P0AAB6-(GALF)_sample_5,2.6698193747728176,1.8844359175901815,1.5707669143652723
P0AAB6-(GALF)_sample_6,2.682262179164753,1.7915199880410275,1.7814843822474509
P0AAB6-(GALF)_sample_7,2.671271584908636,1.823311399039323,1.6959203717386262
P0AAB6-(GALF)_sample_8,2.3685888727618574,1.722641130965737,1.2918954835922407
P0AAB6-(GALF)_sample_9,2.762085678316766,1.8957632967242546,1.7326447631850233
P0AAB6-(GALF)_sample_10,2.6333888081281724,1.8626996211213998,1.5413783740135454
P0AAC0-(USPE)_sample_1,2.2866359868763144,1.7731827001749267,1.0269065734027754
P0AAC0-(USPE)_sample_2,2.3228287694999015,1.8243527410697562,0.9969520568602905
P0AAC0-(USPE)_sample_3,2.2782875054629352,1.7379575742750186,1.0806598623758332
P0AAC0-(USPE)_sample_4,2.569702380860173,1.958890339820169,1.2216240820800084
P0AAC0-(USPE)_sample_5,2.3319793538221125,1.7317129366452377,1.2005328343537496
P0AAC0-(USPE)_sample_6,2.3026052169301097,1.7967223200608444,1.0117657937385305
P0AAC0-(USPE)_sample_7,2.218610110035481,1.7367450081392348,0.9637302037924926
P0AAC0-(USPE)_sample_8,2.5059887448837053,1.894769909951907,1.2224376698635964
P0AAC0-(USPE)_sample_9,2.147290383341987,1.765010363538804,0.7645600396063661
P0AAC0-(USPE)_sample_10,2.455362634873654,1.8377738119399567,1.2351776458673949
P0AAR3-(YBAK)_sample_1,2.883351774964977,1.9256611484765032,1.9153812529769474
P0AAR3-(YBAK)_sample_2,2.6210121396435575,1.774730260146508,1.692563758994099
P0AAR3-(YBAK)_sample_3,2.5642650263986098,1.7752570019603553,1.578016048876509
P0AAR3-(YBAK)_sample_4,2.8813674137867493,1.7584203493071855,2.2458941289591277
P0AAR3-(YBAK)_sample_5,2.7893827519638696,1.8797546268963174,1.8192562501351044
P0AAR3-(YBAK)_sample_6,2.1315822277372556,1.6088135773003056,1.0455373008739
P0AAR3-(YBAK)_sample_7,2.5076983532615746,1.783031262784334,1.449334180954481
P0AAR3-(YBAK)_sample_8,2.791337668330957,1.9131712610215454,1.7563328146188235
P0AAR3-(YBAK)_sample_9,2.658377252545873,1.848451435633739,1.619851633824268
P0AAR3-(YBAK)_sample_10,2.4294949660049285,1.756815055103931,1.345359821801995
P0AAU7-(YBFE)_sample_1,1.6134063453912164,1.033138962247653,1.1605347662871268
P0AAU7-(YBFE)_sample_2,1.2301520393880248,0.8901534683259241,0.6799971421242013
P0AAU7-(YBFE)_sample_3,1.1714780753404748,0.9319207516951968,0.47911464729055586
P0AAU7-(YBFE)_sample_4,1.4845557088594794,1.0087733688606935,0.9515646799975719
P0AAU7-(YBFE)_sample_5,1.0304469916379926,0.8267312046830809,0.4074315739098233
P0AAU7-(YBFE)_sample_6,1.31064139117582,0.9484348373721331,0.7244131076073737
P0AAU7-(YBFE)_sample_7,0.9922278163493914,0.7447679667937606,0.49491969911126166
P0AAU7-(YBFE)_sample_8,1.36267270599672,0.93307951763695,0.8591863767195402
P0AAU7-(YBFE)_sample_9,1.1815098775493285,0.7798735542009632,0.8032726466967306
P0AAU7-(YBFE)_sample_10,0.9989432012679607,0.7637533127371409,0.4703797770616396
P0AAZ4-(RARA)_sample_1,2.8719893226233126,1.9516262631385104,1.8407261189696045
P0AAZ4-(RARA)_sample_2,3.1457847982636595,2.035913737022104,2.219742122483111
P0AAZ4-(RARA)_sample_3,2.8160284226947168,1.9212314340849739,1.7895939772194858
P0AAZ4-(RARA)_sample_4,2.750252590577725,1.9304433805915333,1.6396184199723836
P0AAZ4-(RARA)_sample_5,2.479411643968163,1.7591014869805497,1.4406203139752267
P0AAZ4-(RARA)_sample_6,3.020888713376851,1.92890601741156,2.1839653919305824
P0AAZ4-(RARA)_sample_7,2.883158521682244,1.8694753355813125,2.027366372201863
P0AAZ4-(RARA)_sample_8,2.9545715489079463,1.851095745795035,2.2069516062258225
P0AAZ4-(RARA)_sample_9,2.7321086009108084,1.7302949430981542,2.0036273156253084
P0AAZ4-(RARA)_sample_10,3.0447461245396146,1.9496111520881054,2.1902699449030183
P0AB38-(LPOB)_sample_1,2.826276736522514,1.6981835048525247,2.256186463339979
P0AB38-(LPOB)_sample_2,2.626290300953403,1.707976045475401,1.8366285109560043
P0AB38-(LPOB)_sample_3,2.662096629010623,1.7697947485998626,1.784603760821521
P0AB38-(LPOB)_sample_4,2.2879864766577724,1.5424348440435665,1.491103265228412
P0AB38-(LPOB)_sample_5,2.8900350848650236,1.774676262586722,2.230717644556603
P0AB38-(LPOB)_sample_6,2.451242572907282,1.6684837072248617,1.565517731364841
P0AB38-(LPOB)_sample_7,2.722728958789147,1.7838810498127193,1.877695817952855
P0AB38-(LPOB)_sample_8,3.0423364946257374,1.9700797653923805,2.144513458466714
P0AB38-(LPOB)_sample_9,2.6491041856602795,1.6924779827519487,1.9132524058166616
P0AB38-(LPOB)_sample_10,2.7805128137466264,1.7713603320254956,2.0183049634422616
P0ABN1-(DGKA)_sample_1,1.324026465319878,0.9976829128221085,0.6526871049955392
P0ABN1-(DGKA)_sample_2,1.197248936485884,0.9729716811245802,0.44855451072260766
P0ABN1-(DGKA)_sample_3,1.6706696066767117,1.0622042341156472,1.216930745122129
P0ABN1-(DGKA)_sample_4,1.5288222833577612,0.9787837452350588,1.1000770762454046
P0ABN1-(DGKA)_sample_5,1.5546091759845249,0.9758458464415392,1.1575266590859714
P0ABN1-(DGKA)_sample_6,1.177942154700303,0.8750337102647775,0.6058168888710511
P0ABN1-(DGKA)_sample_7,1.4098424086067287,0.9977926574176307,0.8240995023781961
P0ABN1-(DGKA)_sample_8,1.3913008189312648,1.0651255939443653,0.6523504499737989
P0ABN1-(DGKA)_sample_9,1.6063416322177084,1.0906833721532598,1.0313165201288972
P0ABN1-(DGKA)_sample_10,1.228510811142443,0.8967460733212618,0.6635294756423624
P0AC92-(GNSA)_sample_1,1.7063844506085148,1.1884159922411413,1.0359369167347472
P0AC92-(GNSA)_sample_2,1.8201673084480394,1.2099763151467158,1.2203819866026473
P0AC92-(GNSA)_sample_3,2.0964833336954736,1.2881991307211271,1.6165684059486929
P0AC92-(GNSA)_sample_4,2.1452577257500947,1.3709413157748453,1.5486328199504986
P0AC92-(GNSA)_sample_5,1.875736947724094,1.2230255587088006,1.3054227780305867
P0AC92-(GNSA)_sample_6,2.0276496558130437,1.33421061253102,1.3868780865640473
P0AC92-(GNSA)_sample_7,2.333395899942314,1.4814009980537313,1.7039898037771652
P0AC92-(GNSA)_sample_8,1.7558080965267506,1.1458832258764915,1.2198497413005183
P0AC92-(GNSA)_sample_9,1.9133446198948039,1.225230468506361,1.3762283027768856
P0AC92-(GNSA)_sample_10,1.7282928573246474,1.205418919498094,1.045747875653107
P0ACE7-(HINT)_sample_1,2.8906420832923363,1.9179786247407937,1.9453269171030851
P0ACE7-(HINT)_sample_2,2.8013824347117584,1.8623723325152806,1.8780202043929557
P0ACE7-(HINT)_sample_3,2.7406861979952346,1.848869470049864,1.7836334558907412
P0ACE7-(HINT)_sample_4,2.5944438083248436,1.8216975705303506,1.5454924755889858
P0ACE7-(HINT)_sample_5,2.9579710560798342,1.914707121401642,2.0865278693563845
P0ACE7-(HINT)_sample_6,2.9350576367390726,1.857517507667573,2.1550802581429993
P0ACE7-(HINT)_sample_7,2.6234758868381496,1.773884363852098,1.6991830459721031
P0ACE7-(HINT)_sample_8,2.8038872345730397,1.853961957728131,1.8998505536898174
P0ACE7-(HINT)_sample_9,2.7856308085482766,1.841342748667896,1.8885761197607613
P0ACE7-(HINT)_sample_10,2.38029346740063,1.6389884049413928,1.4826101249184749
P0ACN4-(ALLR)_sample_1,3.4345650255451456,2.1115345425757974,2.6460609659386964
P0ACN4-(ALLR)_sample_2,3.1708680251372057,2.0773783100738807,2.18697943012665
P0ACN4-(ALLR)_sample_3,3.0721288976841317,1.9533258593803788,2.2376060766075057
P0ACN4-(ALLR)_sample_4,3.1499654885348773,2.0201837724974396,2.2595634320748754
P0ACN4-(ALLR)_sample_5,3.34557056938302,2.0949623796328303,2.50121637950038
P0ACN4-(ALLR)_sample_6,3.042840841921884,2.0133812825855895,2.0589191186725895
P0ACN4-(ALLR)_sample_7,3.2307123870360286,1.9916944801335579,2.4780358138049414
P0ACN4-(ALLR)_sample_8,3.297043925109352,2.081307290009464,2.4314732701997768
P0ACN4-(ALLR)_sample_9,3.0170442523697516,1.9883967344780207,2.057295035783462
P0ACN4-(ALLR)_sample_10,3.0292107987153116,1.95371466297793,2.150992271474763
P0ACP1-(CRA)_sample_1,2.735459360308756,1.89045919834806,1.6900003239213914
P0ACP1-(CRA)_sample_2,2.6328534102439627,1.7166676427918914,1.8323715349041425
P0ACP1-(CRA)_sample_3,2.678987622375863,1.7317980788304728,1.8943790870907806
P0ACP1-(CRA)_sample_4,2.667776012472763,1.7522475377044988,1.8310569495365288
P0ACP1-(CRA)_sample_5,2.7352302766695233,1.8758920477136873,1.718676457911672
P0ACP1-(CRA)_sample_6,2.6398811676944347,1.8240002273376945,1.6317618807134804
P0ACP1-(CRA)_sample_7,2.604624114234717,1.7692736875119115,1.6707008534456111
P0ACP1-(CRA)_sample_8,2.8550091794379076,1.944463498535696,1.8210913618044229
P0ACP1-(CRA)_sample_9,2.1422493717474698,1.655108747819198,0.9742812478565437
P0ACP1-(CRA)_sample_10,2.9636661708501713,1.9170369601691453,2.093258421362052
P0ACU2-(RUTR)_sample_1,2.530141199890342,1.8430219966823265,1.3742384064160311
P0ACU2-(RUTR)_sample_2,2.790846630265021,1.9164253564165827,1.748842547696876
P0ACU2-(RUTR)_sample_3,2.835419951421467,1.9312270349196694,1.808385833003595
P0ACU2-(RUTR)_sample_4,2.4737340916772683,1.7509725884327072,1.4455230064891222
P0ACU2-(RUTR)_sample_5,2.56082880593019,1.8598598788119431,1.4019378542364938
P0ACU2-(RUTR)_sample_6,2.948379939322075,1.962153327854665,1.9724532229348197
P0ACU2-(RUTR)_sample_7,2.8250867611597297,1.939574678990996,1.7710241643374673
P0ACU2-(RUTR)_sample_8,2.7660509124321866,1.823885657693874,1.8843305094766252
P0ACU2-(RUTR)_sample_9,2.6035479911034445,1.861433737557248,1.4842285070923928
P0ACU2-(RUTR)_sample_10,2.7261091110827245,1.8977945154095428,1.6566291913463633
P0ACW6-(YDCH)_sample_1,1.8583654692812859,1.2689700650450901,1.1787908084723915
P0ACW6-(YDCH)_sample_2,1.7130149118146607,1.1975742458843261,1.030881331860669
P0ACW6-(YDCH)_sample_3,1.8667473616900565,1.1463019965350891,1.4408907303099348
P0ACW6-(YDCH)_sample_4,2.011894460606157,1.3463982887912531,1.330992343629808
P0ACW6-(YDCH)_sample_5,1.9598241506253935,1.3193978902060266,1.2808525208387338
P0ACW6-(YDCH)_sample_6,1.5732656101814286,1.076309567989872,0.9939120843831133
P0ACW6-(YDCH)_sample_7,2.013313030651585,1.3303325465107572,1.3659609682816556
P0ACW6-(YDCH)_sample_8,1.9465453747519192,1.3559082730452905,1.1812742034132575
P0ACW6-(YDCH)_sample_9,1.889256242144823,1.273597071943821,1.2313183404020038
P0ACW6-(YDCH)_sample_10,1.4424167241982735,1.065805786604156,0.7532218751882351
P0AD05-(YECA)_sample_1,3.150139104617982,2.0144493766318434,2.2713794559722773
P0AD05-(YECA)_sample_2,3.0128521445583827,1.9960222610995666,2.033659766917632
P0AD05-(YECA)_sample_3,3.0243889587604533,1.9630052279074135,2.1227674617060797
P0AD05-(YECA)_sample_4,3.0649648640058893,1.9622126645779985,2.2055043988557816
P0AD05-(YECA)_sample_5,3.1387321026822677,1.9015738636049306,2.474316478154674
P0AD05-(YECA)_sample_6,2.849059755235415,1.8890100202650666,1.920099469940697
P0AD05-(YECA)_sample_7,2.8998596728351806,1.9582736262234757,1.88317209322341
P0AD05-(YECA)_sample_8,2.707790481484424,1.904521985549872,1.606536991869104
P0AD05-(YECA)_sample_9,2.681845870110247,1.8392560779763618,1.6851795842677704
P0AD05-(YECA)_sample_10,2.812920373137091,1.902806719963622,1.820227306346938
P0ADC6-(LPTG)_sample_1,2.83283659857927,1.7866567677282423,2.0923596617020555
P0ADC6-(LPTG)_sample_2,2.354208224884324,1.533512380246673,1.6413916892753018
P0ADC6-(LPTG)_sample_3,2.1577465692158215,1.4814424669173623,1.3526082045969186
P0ADC6-(LPTG)_sample_4,2.6779067348742074,1.4915118106717713,2.372789848404872
P0ADC6-(LPTG)_sample_5,2.724419618840911,1.7178456362368573,2.0131479652081077
