protein,lysate,lysate_MgCl2,joint
P0AAZ4-(RARA)_sample_4,1.3001571038995963,1.4500954866781286,1.9304433805915333
P0AAZ4-(RARA)_sample_5,1.234898301014376,1.2445133429537871,1.7591014869805497
P0AAZ4-(RARA)_sample_6,1.3700102876397542,1.6508784257370968,1.92890601741156
P0AAZ4-(RARA)_sample_7,1.472599649176395,1.4105588725058487,1.8694753355813125
P0AAZ4-(RARA)_sample_8,1.5505115868431871,1.4040599620647594,1.851095745795035
P0AAZ4-(RARA)_sample_9,1.1647287546687086,1.5673798462420996,1.7302949430981542
P0AB38-(LPOB)_sample_1,1.5152858538236842,1.3109908826988297,1.6981835048525247
P0AB38-(LPOB)_sample_10,1.2994496256797694,1.4810631880668572,1.7713603320254956
P0AB38-(LPOB)_sample_2,1.3422840124602595,1.2840062884931436,1.707976045475401
P0AB38-(LPOB)_sample_3,1.3512428452721001,1.3108537837385228,1.7697947485998626
P0AB38-(LPOB)_sample_4,1.1902195596799752,1.0977669169777973,1.5424348440435665
P0AB38-(LPOB)_sample_5,1.3944704123006137,1.4955646725644096,1.774676262586722
P0AB38-(LPOB)_sample_6,1.1273532252394716,1.3238893476678106,1.6684837072248617
P0AB38-(LPOB)_sample_7,1.37322108268051,1.349507876108637,1.7838810498127193
P0AB38-(LPOB)_sample_8,1.4786396156187578,1.5636968790069796,1.9700797653923805
P0AB38-(LPOB)_sample_9,1.1633532392053307,1.485750946454949,1.6924779827519487
P0ABN1-(DGKA)_sample_1,0.6257417849893065,0.6982846803305716,0.9976829128221085
P0ABN1-(DGKA)_sample_10,0.5620518972976658,0.6664589138447773,0.8967460733212618
P0ABN1-(DGKA)_sample_2,0.4794045852278,0.717844351258084,0.9729716811245802
P0ABN1-(DGKA)_sample_3,0.996533292009525,0.6741363146671867,1.0622042341156472
P0ABN1-(DGKA)_sample_4,0.9355132994683216,0.5933089838894395,0.9787837452350588
P0ABN1-(DGKA)_sample_5,0.7805864479197324,0.7740227280647923,0.9758458464415392
P0ABN1-(DGKA)_sample_6,0.4357974975284654,0.7421446571718376,0.8750337102647775
P0ABN1-(DGKA)_sample_7,0.7255226691362145,0.6843197394705142,0.9977926574176307
P0ABN1-(DGKA)_sample_8,0.6562474800577868,0.735053338873478,1.0651255939443653
P0ABN1-(DGKA)_sample_9,0.6813446577838574,0.9249969744338509,1.0906833721532598
P0AC92-(GNSA)_sample_1,0.9375129445114921,0.7688715060970226,1.1884159922411413
P0AC92-(GNSA)_sample_10,0.8176585619769647,0.9106342953476827,1.205418919498094
P0AC92-(GNSA)_sample_2,0.7563907135796744,1.063776594868365,1.2099763151467158
P0AC92-(GNSA)_sample_3,1.1395419582140671,0.9569413754814063,1.2881991307211271
P0AC92-(GNSA)_sample_4,0.999347911333308,1.1459098144167867,1.3709413157748453
P0AC92-(GNSA)_sample_5,0.83199591190361,1.043741035820484,1.2230255587088006
P0AC92-(GNSA)_sample_6,0.9980733358735345,1.0295763199395092,1.33421061253102
P0AC92-(GNSA)_sample_7,1.192113282260494,1.1412826176818196,1.4814009980537313
P0AC92-(GNSA)_sample_8,1.0067399253945248,0.7490681711322257,1.1458832258764915
P0AC92-(GNSA)_sample_9,0.9470537485722094,0.9662908713225946,1.225230468506361
P0ACE7-(HINT)_sample_1,1.4842031632659929,1.4064389200263434,1.9179786247407937
P0ACE7-(HINT)_sample_10,1.3430243349106405,1.0372691324899894,1.6389884049413928
P0ACE7-(HINT)_sample_2,1.3546102011417276,1.446772233570031,1.8623723325152806
P0ACE7-(HINT)_sample_3,1.4120455936771559,1.328640604318079,1.848869470049864
P0ACE7-(HINT)_sample_4,1.3590140118917295,1.2354297964331142,1.8216975705303506
P0ACE7-(HINT)_sample_5,1.386639904950197,1.5713311511296373,1.914707121401642
P0ACE7-(HINT)_sample_6,1.5395062862603244,1.395551350478748,1.857517507667573
P0ACE7-(HINT)_sample_7,1.259999731903085,1.3634761549350647,1.773884363852098
P0ACE7-(HINT)_sample_8,1.4349808155886696,1.36890641898437,1.853961957728131
P0ACE7-(HINT)_sample_9,1.4365363406990932,1.3490944678491834,1.841342748667896
P0ACN4-(ALLR)_sample_1,1.9180568434911018,1.5165081820540436,2.1115345425757974
P0ACN4-(ALLR)_sample_10,1.4210020010116893,1.6082087977036224,1.95371466297793
P0ACN4-(ALLR)_sample_2,1.6984361981304086,1.4724318270067973,2.0773783100738807
P0ACN4-(ALLR)_sample_3,1.5627485964687173,1.509380301215414,1.9533258593803788
P0ACN4-(ALLR)_sample_4,1.5335114619994532,1.6164540265354244,2.0201837724974396
P0ACN4-(ALLR)_sample_5,1.7703348458943589,1.5752357234886611,2.0949623796328303
P0ACN4-(ALLR)_sample_6,1.519546717987805,1.523294123934079,2.0133812825855895
P0ACN4-(ALLR)_sample_7,1.5792359833257152,1.6514764037103133,1.9916944801335579
P0ACN4-(ALLR)_sample_8,1.6597627666284245,1.637281158480928,2.081307290009464
P0ACN4-(ALLR)_sample_9,1.5160567474768527,1.500987504892899,1.9883967344780207
P0ACP1-(CRA)_sample_1,1.4273166886913122,1.3081426716174434,1.89045919834806
P0ACP1-(CRA)_sample_10,1.4332634245613103,1.5304027462888607,1.9170369601691453
P0ACP1-(CRA)_sample_2,1.2720752428350626,1.3607781674089001,1.7166676427918914
P0ACP1-(CRA)_sample_3,1.5816557061080279,1.097331916267835,1.7317980788304728
P0ACP1-(CRA)_sample_4,1.3475059606733926,1.3202700517993704,1.7522475377044988
P0ACP1-(CRA)_sample_5,1.3908402375190627,1.3443900391504608,1.8758920477136873
P0ACP1-(CRA)_sample_6,1.263821807066787,1.3760593606276477,1.8240002273376945
P0ACP1-(CRA)_sample_7,1.3046557104236627,1.2999684038110544,1.7692736875119115
P0ACP1-(CRA)_sample_8,1.4633527383813245,1.391656441056583,1.944463498535696
P0ACP1-(CRA)_sample_9,1.096096863818651,1.046152507928819,1.655108747819198
P0ACU2-(RUTR)_sample_1,1.1742728694363151,1.3558683304540267,1.8430219966823265
P0ACU2-(RUTR)_sample_10,1.439312774500815,1.2867963365819093,1.8977945154095428
P0ACU2-(RUTR)_sample_2,1.3851633770611727,1.4056832532038483,1.9164253564165827
P0ACU2-(RUTR)_sample_3,1.2635175592559809,1.5719023921654858,1.9312270349196694
P0ACU2-(RUTR)_sample_4,1.1811635027208618,1.2925705889564065,1.7509725884327072
P0ACU2-(RUTR)_sample_5,1.2788389209722988,1.281989884957891,1.8598598788119431
P0ACU2-(RUTR)_sample_6,1.4703415270271876,1.4780384122948873,1.962153327854665
P0ACU2-(RUTR)_sample_7,1.4104019016427296,1.4146848595169998,1.939574678990996
P0ACU2-(RUTR)_sample_8,1.3359867728176436,1.4300641396145433,1.823885657693874
P0ACU2-(RUTR)_sample_9,1.2526952881661908,1.3508527029372535,1.861433737557248
P0ACW6-(YDCH)_sample_1,0.8490193035976142,1.0093461656836717,1.2689700650450901
P0ACW6-(YDCH)_sample_10,0.5804898491542655,0.8619268750440079,1.065805786604156
P0ACW6-(YDCH)_sample_2,0.7640255484267507,0.94898936338791,1.1975742458843261
P0ACW6-(YDCH)_sample_3,0.8548119240921346,1.011935437597922,1.1463019965350891
P0ACW6-(YDCH)_sample_4,0.940783639284163,1.071110821321994,1.3463982887912531
P0ACW6-(YDCH)_sample_5,1.0441595247904094,0.9156646258349841,1.3193978902060266
P0ACW6-(YDCH)_sample_6,0.6413007540861061,0.9319648560953225,1.076309567989872
P0ACW6-(YDCH)_sample_7,1.052491328080067,0.9608217025715181,1.3303325465107572
P0ACW6-(YDCH)_sample_8,1.022349165553156,0.9241962091987632,1.3559082730452905
P0ACW6-(YDCH)_sample_9,0.9724865741099212,0.9167696680349017,1.273597071943821
P0AD05-(YECA)_sample_1,1.6051871418430987,1.5449519627748833,2.0144493766318434
P0AD05-(YECA)_sample_10,1.3108315759384765,1.5020887971986145,1.902806719963622
P0AD05-(YECA)_sample_2,1.5162137744135185,1.4966383701448644,1.9960222610995666
P0AD05-(YECA)_sample_3,1.3858376811881934,1.6385512775722597,1.9630052279074135
P0AD05-(YECA)_sample_4,1.636317869030905,1.4286469949749843,1.9622126645779985
P0AD05-(YECA)_sample_5,1.354924281657147,1.7838078210251207,1.9015738636049306
P0AD05-(YECA)_sample_6,1.5454278150579759,1.3036319401774392,1.8890100202650666
P0AD05-(YECA)_sample_7,1.3703387317941078,1.5295209410410726,1.9582736262234757
P0AD05-(YECA)_sample_8,1.392227292800489,1.315563188683935,1.904521985549872
P0AD05-(YECA)_sample_9,1.379061482903949,1.3027843872062983,1.8392560779763618
P0ADC6-(LPTG)_sample_1,1.2414441359747728,1.5913924626044973,1.7866567677282423
P0ADC6-(LPTG)_sample_10,1.150225112925521,1.4232660320501906,1.6058233653241767
P0ADC6-(LPTG)_sample_2,1.0769438686377195,1.2772643562466044,1.533512380246673
P0ADC6-(LPTG)_sample_3,1.121296333562572,1.0364502356532497,1.4814424669173623
P0ADC6-(LPTG)_sample_4,1.444364969682842,1.2335417651913654,1.4915118106717713
P0ADC6-(LPTG)_sample_5,1.4194084276958308,1.3050111911450804,1.7178456362368573
P0ADC6-(LPTG)_sample_6,1.0910531861247752,1.3384775536896725,1.594877082521552
P0ADC6-(LPTG)_sample_7,1.172336182155333,1.2841132879298367,1.5817215252752415
P0ADC6-(LPTG)_sample_8,1.4422338226096665,1.2091267838749953,1.6269775429391222
P0ADC6-(LPTG)_sample_9,1.2139806932351016,1.2710106852547232,1.6089691496667125
P0ADP7-(UBIJ)_sample_1,1.2556645709581147,0.8137742106118024,1.4150349448012032
P0ADP7-(UBIJ)_sample_10,1.3526980644810849,1.1468498076918232,1.7065218398744917
P0ADP7-(UBIJ)_sample_2,1.2254214502870662,1.2508578312351497,1.5625394606023766
P0ADP7-(UBIJ)_sample_3,1.1594414698699596,1.1597193144185596,1.5849010151905583
P0ADP7-(UBIJ)_sample_4,1.2277477461567883,1.0319617539155757,1.5858882210026601
P0ADP7-(UBIJ)_sample_5,0.9095294719643506,1.197169128645939,1.428566332329622
P0ADP7-(UBIJ)_sample_6,1.4004127324352287,1.1417711626045426,1.6821594262074338
P0ADP7-(UBIJ)_sample_7,1.2943992825302004,1.2381946522537755,1.6610722100685156
P0ADP7-(UBIJ)_sample_8,1.2207022832159065,1.1819567164855902,1.6865489692048745
P0ADP7-(UBIJ)_sample_9,1.1247861412943219,1.25540840566623,1.5619344585204615
P0ADP9-(YIHD)_sample_1,0.8782823099143969,0.7763023958787603,1.1811189648033216
P0ADP9-(YIHD)_sample_10,0.6130942145984343,0.8233637325364802,0.9765810410425176
P0ADP9-(YIHD)_sample_2,0.6231989174484822,0.5251060532826316,0.825830581227975
P0ADP9-(YIHD)_sample_3,0.7659273187672996,0.6446583494094564,1.0236919564259306
P0ADP9-(YIHD)_sample_4,0.7167096731936855,0.8740961230853806,1.1046943697002343
P0ADP9-(YIHD)_sample_5,0.4869822984536679,0.6571421653533854,0.8601501477555827
P0ADP9-(YIHD)_sample_6,0.5287915672593749,0.6773255880264873,0.9249525705045851
P0ADP9-(YIHD)_sample_7,0.3409216068256544,0.4431388221807487,0.7793066969604412
P0ADP9-(YIHD)_sample_8,0.755620559985139,0.5280955461097263,0.9270420491587881
P0ADP9-(YIHD)_sample_9,0.5452209926057547,0.5683564582837627,0.9075109423851476
P0ADR6-(RLMM)_sample_1,1.3788536474958495,1.3827030563003462,2.0475453462845317
P0ADR6-(RLMM)_sample_10,1.649222385005036,1.4981495504979818,2.1958425230173675
P0ADR6-(RLMM)_sample_2,1.4082765452446817,1.5813173857057687,2.065970333708822
P0ADR6-(RLMM)_sample_3,1.2704532212071986,1.395914308046917,2.021555694770586
P0ADR6-(RLMM)_sample_4,1.545589303728436,1.5333680491115824,2.182774429995895
P0ADR6-(RLMM)_sample_5,1.3210144944367745,1.682898227833842,2.152237244621058
P0ADR6-(RLMM)_sample_6,1.605340020413685,1.5751954878870114,2.0989538527118574
P0ADR6-(RLMM)_sample_7,1.6194263629661776,1.5448965275446034,2.1353588179726573
P0ADR6-(RLMM)_sample_8,1.1719302396296531,1.607333531878427,1.9579363806296044
P0ADR6-(RLMM)_sample_9,1.3955306443058555,1.4354118094759547,2.144735774422944
P0ADT5-(YGIC)_sample_1,1.2204266082020196,1.3327520369773098,1.6233447352471353
P0ADT5-(YGIC)_sample_10,1.2212944898241025,1.5773003655295876,1.7642778245459998
P0ADT5-(YGIC)_sample_2,1.399450349921537,1.2710925520514114,1.7056599962508785
P0ADT5-(YGIC)_sample_3,1.3610477500389389,1.3227223925412863,1.7706737257633676
P0ADT5-(YGIC)_sample_4,1.2407270173998322,1.6611018086053595,1.8282468259879512
P0ADT5-(YGIC)_sample_5,1.4100689994075983,1.4666035952639178,1.7877670793554965
P0ADT5-(YGIC)_sample_6,1.0553151941046204,1.1399609967218007,1.490804767871486
P0ADT5-(YGIC)_sample_7,1.2137965899073806,1.1439067158348881,1.602200066167849
P0ADT5-(YGIC)_sample_8,1.3614887382806236,1.2058180653041872,1.6144689553856366
P0ADT5-(YGIC)_sample_9,1.2609954872866576,1.1838809261483212,1.6418706741752416
P0AE48-(YTFP)_sample_1,1.5691111406047047,1.6164202098809322,2.172796480086578
P0AE48-(YTFP)_sample_10,1.794651868653637,1.3679886550625127,2.0350004684744905
P0AE48-(YTFP)_sample_2,1.5068211241580334,1.5484118814835583,1.980017430755686
P0AE48-(YTFP)_sample_3,1.584712277249604,1.565104215488554,2.094960264206754
P0AE48-(YTFP)_sample_4,1.5257254940127174,1.6008456408209677,2.1028196049379897
P0AE48-(YTFP)_sample_5,1.8218380707938973,1.7302233346970486,2.307570094407136
P0AE48-(YTFP)_sample_6,1.4691950265632363,1.5982660798203787,2.041144361544632
P0AE48-(YTFP)_sample_7,1.681882331874733,1.4811022053005682,2.0413576184225954
P0AE48-(YTFP)_sample_8,1.5607669446865828,1.588112571073294,2.067760752651748
P0AE48-(YTFP)_sample_9,1.7041126287551018,1.6067646609790875,2.2052269743107917
P0AEB2-(DACA)_sample_1,1.0678292660226485,1.1018205485635884,1.5805727360459343
P0AEB2-(DACA)_sample_10,1.1046116186642487,1.2065387436861235,1.5753805978446196
P0AEB2-(DACA)_sample_2,1.3869042486657104,1.3063422100145934,1.749069260369635
P0AEB2-(DACA)_sample_3,1.2906013841005253,1.1783902301116256,1.6100397866991074
P0AEB2-(DACA)_sample_4,1.124893456925531,1.1925914005793459,1.5791750277747867
P0AEB2-(DACA)_sample_5,1.3152338990870096,1.3190640528301618,1.7020081114748544
P0AEB2-(DACA)_sample_6,0.9113695444477091,0.9664145054698315,1.435833185180719
P0AEB2-(DACA)_sample_7,0.9912025757282442,1.0462807785902275,1.5595565411334094
P0AEB2-(DACA)_sample_8,1.1463492146854415,1.10857177543516,1.5974658275908387
P0AEB2-(DACA)_sample_9,1.1656111115550876,1.3742333115927807,1.6752946488554001
P0AEH5-(ELAB)_sample_1,0.21481698574103672,0.6478492097989048,0.677811468933514
P0AEH5-(ELAB)_sample_10,0.45983635151759555,0.3385355065716639,0.7088745323944682
P0AEH5-(ELAB)_sample_2,0.4506256003994988,0.45633231140517494,0.8440763967883104
P0AEH5-(ELAB)_sample_3,0.3947347066683644,0.4578767739956394,0.8010817797505435
P0AEH5-(ELAB)_sample_4,0.43607476265022727,0.1716258199022203,0.6209437822710822
P0AEH5-(ELAB)_sample_5,0.20661396739119683,0.45112799463874576,0.6026235846903041
P0AEH5-(ELAB)_sample_6,0.5209175677278489,0.5269820383089862,0.8076372881772451
P0AEH5-(ELAB)_sample_7,0.4602093060618274,0.34775488608307736,0.6873749783530225
P0AEH5-(ELAB)_sample_8,0.453915960928828,0.5007631593543805,0.8070864832653327
P0AEH5-(ELAB)_sample_9,0.20099543835448597,0.2410154388285651,0.526317190413878
P0AEQ3-(GLNH)_sample_1,0.9593897702855247,1.0253143627081533,1.5312989791309055
P0AEQ3-(GLNH)_sample_10,0.928661797606917,1.027928221592613,1.4791240345744854
P0AEQ3-(GLNH)_sample_2,1.1254225800968263,1.03071978148701,1.5166501181188194
P0AEQ3-(GLNH)_sample_3,0.9115573813063981,0.8651723638904015,1.346058933098
P0AEQ3-(GLNH)_sample_4,0.7547855143047432,1.055775548803196,1.3818041027122647
P0AEQ3-(GLNH)_sample_5,0.9201045156207048,0.9878860533735688,1.5590801069445055
P0AEQ3-(GLNH)_sample_6,1.2080406639492964,1.046255473595368,1.5706810528706423
P0AEQ3-(GLNH)_sample_7,0.7956619450125938,0.8446813168494599,1.3382021651180243
P0AEQ3-(GLNH)_sample_8,0.9627331024241353,0.8538584420727525,1.3974690146743294
P0AEQ3-(GLNH)_sample_9,0.674121822226433,0.8018954064473406,1.2733911093428978
P0AES9-(HDEA)_sample_1,-0.1927048919716982,0.23687748393092475,0.13787486251851142
P0AES9-(HDEA)_sample_10,-0.1047846042288762,-0.18083920787988994,0.07145162212580468
P0AES9-(HDEA)_sample_2,-0.35212681489638875,-0.1677952640655736,-0.05926651015527848
P0AES9-(HDEA)_sample_3,-0.39708623653453257,-0.3099566032461755,-0.11393427943242086
P0AES9-(HDEA)_sample_4,-0.08000729342596351,-0.31921546913100857,-0.041293175020231485
P0AES9-(HDEA)_sample_5,-0.2989256903787421,-0.19378896676739063,-0.07795573413938268
P0AES9-(HDEA)_sample_6,-0.11781964146051464,-0.15354174611707747,0.043408224822513476
P0AES9-(HDEA)_sample_7,-0.34662030411836103,-0.4232443847584951,-0.16127989271771453
P0AES9-(HDEA)_sample_8,-0.16723848586811887,-0.27902703205750506,-0.019304223832378044
P0AES9-(HDEA)_sample_9,-0.2315953973448406,-0.046011005331128986,0.03869451085583755
P0AET5-(HDED)_sample_1,1.2074630539278768,1.1884574564709875,1.563717990557889
P0AET5-(HDED)_sample_10,1.0511350940543247,1.2472079457303133,1.4546653894207433
P0AET5-(HDED)_sample_2,0.9778382661346612,1.090407705533191,1.3269071708113311
P0AET5-(HDED)_sample_3,1.2780615646622961,1.0075544159663632,1.4601060713064826
P0AET5-(HDED)_sample_4,1.323624207143742,1.339928046147681,1.6628452014299304
P0AET5-(HDED)_sample_5,1.251209930125275,1.1256766972277792,1.507339227616103
P0AET5-(HDED)_sample_6,0.9439885560951534,0.987127601148769,1.3159114994037244
P0AET5-(HDED)_sample_7,1.1272439847159026,1.228015510220474,1.5513189726858154
P0AET5-(HDED)_sample_8,1.2806006432817445,1.153640050397695,1.4811192697092992
P0AET5-(HDED)_sample_9,1.4055222447390066,1.274621976978323,1.5890013786710226
P0AF03-(MOG)_sample_1,1.3882564994724655,1.304368300516846,1.691957220213801
P0AF03-(MOG)_sample_10,1.5346038243000388,1.3454982747979547,1.8271103248865026
P0AF03-(MOG)_sample_2,1.1206840465302952,1.150529900159096,1.731262585510791
P0AF03-(MOG)_sample_3,1.2713210661241778,1.4232894575559143,1.7660821814375443
P0AF03-(MOG)_sample_4,1.542691929348797,1.361926682823207,1.7593149204508578
P0AF03-(MOG)_sample_5,1.2105896590014633,1.2679266374936389,1.6530072466496548
P0AF03-(MOG)_sample_6,1.2135748013788443,1.3474221764356487,1.7743007406051257
P0AF03-(MOG)_sample_7,1.510432257400536,1.474838428786425,1.8844734135941077
P0AF03-(MOG)_sample_8,1.3981052906128004,1.3457496476605495,1.823877215861718
P0AF03-(MOG)_sample_9,1.4313632324768348,1.399066646453239,1.7635595682044098
P0AF36-(ZAPB)_sample_1,-0.13314958538738833,0.030645917576194275,0.21868835042288987
P0AF36-(ZAPB)_sample_10,0.21857138030410456,0.10376496589922214,0.42298762606509105
P0AF36-(ZAPB)_sample_2,0.21657754847312288,0.07156541295029241,0.3903262783216054
P0AF36-(ZAPB)_sample_3,-0.03801640092797811,0.08695417045180101,0.24278146432562303
P0AF36-(ZAPB)_sample_4,0.03791586377483268,0.09984164430481393,0.32025006831625014
P0AF36-(ZAPB)_sample_5,0.37727064793563314,0.24721732251400125,0.5344955288594075
P0AF36-(ZAPB)_sample_6,0.045147379347912894,0.36100398790493493,0.4130026462190006
P0AF36-(ZAPB)_sample_7,0.11028518746195091,0.20625202714105187,0.3121835427508156
P0AF36-(ZAPB)_sample_8,0.2609188456136137,-0.13205455747312414,0.31443344344748153
P0AF36-(ZAPB)_sample_9,0.18149853320832948,0.06765549240350038,0.34431825724558734
P0AF67-(TSAE)_sample_1,1.7074508944267615,1.6323562333937043,2.2171838708300053
P0AF67-(TSAE)_sample_10,1.5249202920931617,1.4950178625647434,2.087381188165519
P0AF67-(TSAE)_sample_2,1.9026096023425831,1.622604562867555,2.2272188871945824
P0AF67-(TSAE)_sample_3,1.645268124789446,1.8208891579958721,2.2471533635947565
P0AF67-(TSAE)_sample_4,1.5964995557739077,1.630982680577956,2.128700589549702
P0AF67-(TSAE)_sample_5,1.516815657971235,1.5999755549126429,2.199055858996316
P0AF67-(TSAE)_sample_6,1.480353960235402,1.7235901781399263,2.0968579331846273
P0AF67-(TSAE)_sample_7,1.5841389405259918,1.6961985291817712,2.0988812451098493
P0AF67-(TSAE)_sample_8,1.4176820728942825,1.4409426417695415,1.995362348537058
P0AF67-(TSAE)_sample_9,1.6821614416553246,1.9141754139682603,2.2719062204642664
P0AF70-(YJEI)_sample_1,0.9403050953665917,0.860584754821832,1.3292005299404621
P0AF70-(YJEI)_sample_10,0.9513284039663711,1.0682415127754359,1.2842117443834715
P0AF70-(YJEI)_sample_2,0.8343012016409179,0.906850308317479,1.201336461748643
P0AF70-(YJEI)_sample_3,0.9232245241445531,1.0842335586023457,1.2988153968498466
P0AF70-(YJEI)_sample_4,1.0609522378929968,0.9940359082552764,1.3518861802433568
P0AF70-(YJEI)_sample_5,0.8390093144064346,1.064768400776885,1.3321921903746565
P0AF70-(YJEI)_sample_6,0.8746337216555367,0.7166806960105848,1.1486850226516665
P0AF70-(YJEI)_sample_7,0.6684855799001433,0.9366139619628165,1.130788015777678
P0AF70-(YJEI)_sample_8,0.9822952185971995,0.9314316543189078,1.3248649255135263
P0AF70-(YJEI)_sample_9,0.661730950814986,0.7327838351611616,1.1017522790760779
P0AFJ1-(PHNA)_sample_1,1.1303325458130682,1.1093790555974177,1.3646612522527832
P0AFJ1-(PHNA)_sample_10,1.1363102613409883,1.1854038306126427,1.4796847891573952
P0AFJ1-(PHNA)_sample_2,1.148034983147978,1.1719967533335742,1.5397929481812098
P0AFJ1-(PHNA)_sample_3,1.0197211556362489,1.204335665762516,1.4481093393227582
P0AFJ1-(PHNA)_sample_4,1.0334498913402181,1.232620916520744,1.4788843522659698
P0AFJ1-(PHNA)_sample_5,1.2706074915648429,0.9187185433959405,1.3449594679515529
P0AFJ1-(PHNA)_sample_6,0.9081495025559106,1.2678809605957155,1.407327833656421
P0AFJ1-(PHNA)_sample_7,1.1023754351739043,1.5400145819542668,1.6185065359995434
P0AFJ1-(PHNA)_sample_8,0.8376030196738681,1.2008607517354741,1.4008396166248644
P0AFJ1-(PHNA)_sample_9,1.1222665494670494,1.0668532824000774,1.4477845446131246
P0AFN2-(PSPC)_sample_1,1.0621477803701993,0.8886866716039145,1.4626942263365994
P0AFN2-(PSPC)_sample_10,1.1192830189703813,1.1593614778853558,1.6051845076005327
P0AFN2-(PSPC)_sample_2,0.9989357588626585,1.148433210395729,1.4834807196963757
P0AFN2-(PSPC)_sample_3,1.4154132936482047,1.0669860011325512,1.5274086962762268
P0AFN2-(PSPC)_sample_4,0.9081160909416898,1.5663453903560396,1.4185310896504124
P0AFN2-(PSPC)_sample_5,1.0614329593252307,1.206948517108832,1.5308704324018612
P0AFN2-(PSPC)_sample_6,1.135070342751618,1.202070031830886,1.582041700879869
P0AFN2-(PSPC)_sample_7,1.1652408392159974,1.1973700366320614,1.6104447110386455
P0AFN2-(PSPC)_sample_8,1.2533719346797185,1.0865380456903528,1.5331851846088493
P0AFN2-(PSPC)_sample_9,1.0232760993112033,1.2706984910776196,1.5781524824769966
P0AFT2-(YECS)_sample_1,0.9899653531176453,1.0095466476771804,1.3929881425252337
P0AFT2-(YECS)_sample_10,1.016576379467591,1.1120718635692788,1.4548970875300038
P0AFT2-(YECS)_sample_2,1.016643202514732,1.0385585627895633,1.4746873555012185
P0AFT2-(YECS)_sample_3,1.1510301454222513,0.938998722439596,1.474108076852076
P0AFT2-(YECS)_sample_4,0.8788447477132667,0.7953609019244329,1.247759402554531
P0AFT2-(YECS)_sample_5,0.9793798190048196,1.0207623649424893,1.4129575179231257
P0AFT2-(YECS)_sample_6,1.0373216373956262,1.0793602290976154,1.4135205230983245
P0AFT2-(YECS)_sample_7,0.8527558634156074,1.0694772156837127,1.3980779733135729
P0AFT2-(YECS)_sample_8,0.9762278274799114,0.8331068326587926,1.2987975901652993
P0AFT2-(YECS)_sample_9,0.8558366816748679,0.882181164513462,1.267544331046572
P0AG07-(RPE)_sample_1,0.6519864274991309,0.5484463672868612,1.1230254820384749
P0AG07-(RPE)_sample_10,0.9292670753361263,0.7502399951110371,1.279426077184309
P0AG07-(RPE)_sample_2,0.7592592789864013,0.8593773444639513,1.2882492044686198
P0AG07-(RPE)_sample_3,0.846526579665739,0.8714302669021496,1.3029435443411406
P0AG07-(RPE)_sample_4,1.077543386742028,0.8887639476206598,1.3909025188998243
P0AG07-(RPE)_sample_5,0.6806271973893536,0.7755822405647305,1.2133574480169405
P0AG07-(RPE)_sample_6,1.1200653711467063,0.7557934804136242,1.3343044742125338
P0AG07-(RPE)_sample_7,0.9525514668970723,0.6668243399261337,1.2396594410373813
P0AG07-(RPE)_sample_8,0.8942336957279498,0.774559329132729,1.295772537149784
P0AG07-(RPE)_sample_9,0.6970184914336238,0.7881196184582898,1.2271507844992655
P0AG24-(SPOT)_sample_1,1.4806564918336511,1.5818904152011437,2.148979066658784
P0AG24-(SPOT)_sample_10,1.47257377703552,1.6953401698976431,2.1398679495834325
P0AG24-(SPOT)_sample_2,1.520216986088495,1.566043647535806,2.08883991595203
P0AG24-(SPOT)_sample_3,1.517182208498959,1.3717750333574752,1.9909511609191317
P0AG24-(SPOT)_sample_4,1.7355829124272446,1.5141011527479185,2.1631746995257903
P0AG24-(SPOT)_sample_5,1.6196542189837577,1.7525892987718517,2.258007002744713
P0AG24-(SPOT)_sample_6,1.681525796761087,1.316246534859251,2.0146825572509908
P0AG24-(SPOT)_sample_7,1.689705389496793,1.5430910090913907,2.088080125510402
P0AG24-(SPOT)_sample_8,1.5538448923380552,1.474628149162543,2.0782071141791842
P0AG24-(SPOT)_sample_9,1.714577309802021,1.6720556316784874,2.295102018496102
P0AG67-(RPSA)_sample_1,0.9713494825773205,0.9128646578425833,1.588870731990719
P0AG67-(RPSA)_sample_10,1.0614767151281066,1.0732165158690659,1.6981659949397625
P0AG67-(RPSA)_sample_2,1.0353167035593838,0.8147534240793941,1.4907880179208186
P0AG67-(RPSA)_sample_3,1.1424321239156068,1.1466886742362268,1.6694437864660638
P0AG67-(RPSA)_sample_4,1.1538324364634542,1.0265928649330007,1.579910794891658
P0AG67-(RPSA)_sample_5,0.9463252010381342,0.8653866170543565,1.5572099452990509
P0AG67-(RPSA)_sample_6,0.9371641570441017,0.8074366428183767,1.6158836740058027
P0AG67-(RPSA)_sample_7,0.9777321967796938,1.1502664987090065,1.703250860958455
P0AG67-(RPSA)_sample_8,1.0283183752763894,1.1019503970903402,1.63973469513878
P0AG67-(RPSA)_sample_9,1.0006642155136296,0.9871773144983172,1.669755525052104
P0AG76-(SBCD)_sample_1,1.7612179277720894,1.7174756854997046,2.408683501090147
P0AG76-(SBCD)_sample_10,1.7614830360312104,1.9381332834321892,2.3893332655743467
P0AG76-(SBCD)_sample_2,1.5883345384035967,1.8863009026492434,2.239496440617446
P0AG76-(SBCD)_sample_3,1.7786626024923118,1.715163707872719,2.280477551959794
P0AG76-(SBCD)_sample_4,1.5348374526463904,1.7508544787394527,2.23169545844059
