,condition,uniqueID,y,x
485,lysate,P00547-(THRB),0.1188711438772416,62.8
486,lysate,P00547-(THRB),0.0417377168656632,69.0
487,lysate,P00547-(THRB),0.0408944627626285,74.8
488,lysate,P00547-(THRB),0.0340333085758572,80.5
489,lysate,P00547-(THRB),0.0357807621205114,87.0
490,lysate,P00547-(THRB),1.0,37.0
491,lysate,P00547-(THRB),1.0926465663659393,40.4
492,lysate,P00547-(THRB),1.0079968179493624,46.9
493,lysate,P00547-(THRB),0.8482566942147141,52.9
494,lysate,P00547-(THRB),0.3782689464013187,58.6
495,lysate,P00547-(THRB),0.0989893394370332,62.8
496,lysate,P00547-(THRB),0.0435515531860444,69.0
497,lysate,P00547-(THRB),0.0424235909286695,74.8
498,lysate,P00547-(THRB),0.0335784329384881,80.5
499,lysate,P00547-(THRB),0.03536101466796,87.0
500,lysate,P00547-(THRB),1.0,37.0
501,lysate,P00547-(THRB),1.0622290895971205,40.4
502,lysate,P00547-(THRB),1.0312002853912288,46.9
503,lysate,P00547-(THRB),0.8128514860354067,52.9
504,lysate,P00547-(THRB),0.3391654546841763,58.6
505,lysate,P00547-(THRB),0.0946882941691344,62.8
506,lysate,P00547-(THRB),0.0438322126221203,69.0
507,lysate,P00547-(THRB),0.039642521310536,74.8
508,lysate,P00547-(THRB),0.0330955564327729,80.5
509,lysate,P00547-(THRB),0.0282985968173736,87.0
510,MgCl2,P00547-(THRB),1.0,37.0
511,MgCl2,P00547-(THRB),1.0617521724547931,40.4
512,MgCl2,P00547-(THRB),1.017263122488831,46.9
513,MgCl2,P00547-(THRB),0.7722509316832437,52.9
514,MgCl2,P00547-(THRB),0.2378718619777316,58.6
515,MgCl2,P00547-(THRB),0.1017570140910213,62.8
516,MgCl2,P00547-(THRB),0.0500497900979647,69.0
517,MgCl2,P00547-(THRB),0.0461636374491906,74.8
518,MgCl2,P00547-(THRB),0.0386630071418001,80.5
519,MgCl2,P00547-(THRB),0.0375473518403704,87.0
520,MgCl2,P00547-(THRB),1.0,37.0
521,MgCl2,P00547-(THRB),1.083186089247009,40.4
522,MgCl2,P00547-(THRB),1.0310336683963053,46.9
523,MgCl2,P00547-(THRB),0.7299790451001343,52.9
524,MgCl2,P00547-(THRB),0.2195036576132329,58.6
525,MgCl2,P00547-(THRB),0.101704712752279,62.8
526,MgCl2,P00547-(THRB),0.0456229679985788,69.0
527,MgCl2,P00547-(THRB),0.0478106333447047,74.8
528,MgCl2,P00547-(THRB),0.0373009618104636,80.5
529,MgCl2,P00547-(THRB),0.0406600756539609,87.0
530,MgCl2,P00547-(THRB),1.0,37.0
531,MgCl2,P00547-(THRB),1.070227669234137,40.4
532,MgCl2,P00547-(THRB),1.0376324049790782,46.9
533,MgCl2,P00547-(THRB),0.7318091322488889,52.9
534,MgCl2,P00547-(THRB),0.2117263721013564,58.6
535,MgCl2,P00547-(THRB),0.0874882602289599,62.8
536,MgCl2,P00547-(THRB),0.0391239284397632,69.0
537,MgCl2,P00547-(THRB),0.0366166353312085,74.8
538,MgCl2,P00547-(THRB),0.0339339893542976,80.5
539,MgCl2,P00547-(THRB),0.0320953537570985,87.0
540,lysate,P00550-(MTLA),1.0,37.0
541,lysate,P00550-(MTLA),1.0877685765829124,40.4
542,lysate,P00550-(MTLA),1.0793655044208623,46.9
543,lysate,P00550-(MTLA),1.0758112154127382,52.9
544,lysate,P00550-(MTLA),0.7216007029872186,58.6
545,lysate,P00550-(MTLA),0.3451074987875979,62.8
546,lysate,P00550-(MTLA),0.146582539916851,69.0
547,lysate,P00550-(MTLA),0.1518135022028873,74.8
548,lysate,P00550-(MTLA),0.1290676655265509,80.5
549,lysate,P00550-(MTLA),0.1199676590711083,87.0
550,lysate,P00550-(MTLA),1.0,37.0
551,lysate,P00550-(MTLA),1.172057650592376,40.4
552,lysate,P00550-(MTLA),1.140426985304011,46.9
553,lysate,P00550-(MTLA),1.3444483811591592,52.9
554,lysate,P00550-(MTLA),1.0020996428416922,58.6
555,lysate,P00550-(MTLA),0.4402401592745284,62.8
556,lysate,P00550-(MTLA),0.195497593181994,69.0
557,lysate,P00550-(MTLA),0.1951435288862742,74.8
558,lysate,P00550-(MTLA),0.2024179035201329,80.5
559,lysate,P00550-(MTLA),0.1899871286428774,87.0
560,lysate,P00550-(MTLA),1.0,37.0
561,lysate,P00550-(MTLA),1.0778883666444798,40.4
562,lysate,P00550-(MTLA),1.1425229078167365,46.9
563,lysate,P00550-(MTLA),1.318336368684607,52.9
564,lysate,P00550-(MTLA),0.999671072555927,58.6
565,lysate,P00550-(MTLA),0.4427800197612923,62.8
566,lysate,P00550-(MTLA),0.1727644222435257,69.0
567,lysate,P00550-(MTLA),0.1760801856687448,74.8
568,lysate,P00550-(MTLA),0.1786170440530647,80.5
569,lysate,P00550-(MTLA),0.1650378071624972,87.0
570,MgCl2,P00550-(MTLA),1.0,37.0
571,MgCl2,P00550-(MTLA),1.0446213156217274,40.4
572,MgCl2,P00550-(MTLA),1.090890775983942,46.9
573,MgCl2,P00550-(MTLA),0.8799909167188459,52.9
574,MgCl2,P00550-(MTLA),0.6708853041703714,58.6
575,MgCl2,P00550-(MTLA),0.260790453752748,62.8
576,MgCl2,P00550-(MTLA),0.116063544985208,69.0
577,MgCl2,P00550-(MTLA),0.1128721410691566,74.8
578,MgCl2,P00550-(MTLA),0.1129777082844847,80.5
579,MgCl2,P00550-(MTLA),0.1018943815511167,87.0
580,MgCl2,P00550-(MTLA),1.0,37.0
581,MgCl2,P00550-(MTLA),1.045981322794728,40.4
582,MgCl2,P00550-(MTLA),1.0808308303303151,46.9
583,MgCl2,P00550-(MTLA),0.8848514371653524,52.9
584,MgCl2,P00550-(MTLA),0.6984152692079407,58.6
585,MgCl2,P00550-(MTLA),0.2738617317504407,62.8
586,MgCl2,P00550-(MTLA),0.1368607608306143,69.0
587,MgCl2,P00550-(MTLA),0.1378144456119314,74.8
588,MgCl2,P00550-(MTLA),0.1275202454676338,80.5
589,MgCl2,P00550-(MTLA),0.1179767396827453,87.0
590,MgCl2,P00550-(MTLA),1.0,37.0
591,MgCl2,P00550-(MTLA),1.1215525679785208,40.4
592,MgCl2,P00550-(MTLA),1.0808276032454252,46.9
593,MgCl2,P00550-(MTLA),0.9171548883311904,52.9
594,MgCl2,P00550-(MTLA),0.6498555541209923,58.6
595,MgCl2,P00550-(MTLA),0.2914774029328031,62.8
596,MgCl2,P00550-(MTLA),0.1238388999635933,69.0
597,MgCl2,P00550-(MTLA),0.1167564887610778,74.8
598,MgCl2,P00550-(MTLA),0.1074014831135536,80.5
599,MgCl2,P00550-(MTLA),0.1097950193531296,87.0
600,lysate,P00561-(THRA),1.0,37.0
601,lysate,P00561-(THRA),1.034990669873082,40.4
602,lysate,P00561-(THRA),0.7932490889794686,46.9
603,lysate,P00561-(THRA),0.2537608046781942,52.9
604,lysate,P00561-(THRA),0.117963189373564,58.6
605,lysate,P00561-(THRA),0.0898750664258508,62.8
606,lysate,P00561-(THRA),0.0500718732754678,69.0
607,lysate,P00561-(THRA),0.0438371898289422,74.8
608,lysate,P00561-(THRA),0.0361175683445994,80.5
609,lysate,P00561-(THRA),0.0299900903506307,87.0
610,lysate,P00561-(THRA),1.0,37.0
611,lysate,P00561-(THRA),1.0707333947733355,40.4
612,lysate,P00561-(THRA),0.7740230823523043,46.9
613,lysate,P00561-(THRA),0.2417459400221085,52.9
614,lysate,P00561-(THRA),0.1159139747206395,58.6
615,lysate,P00561-(THRA),0.0848793491278947,62.8
616,lysate,P00561-(THRA),0.0431003918894766,69.0
617,lysate,P00561-(THRA),0.0432868221097258,74.8
618,lysate,P00561-(THRA),0.031473061155614,80.5
619,lysate,P00561-(THRA),0.0314783514746589,87.0
620,lysate,P00561-(THRA),1.0,37.0
621,lysate,P00561-(THRA),1.0755229101243675,40.4
622,lysate,P00561-(THRA),0.7601649986404097,46.9
623,lysate,P00561-(THRA),0.2207598692486298,52.9
624,lysate,P00561-(THRA),0.1019915070346424,58.6
625,lysate,P00561-(THRA),0.0665807437138502,62.8
626,lysate,P00561-(THRA),0.0396127577554187,69.0
627,lysate,P00561-(THRA),0.0345382789886272,74.8
628,lysate,P00561-(THRA),0.0285332334546907,80.5
629,lysate,P00561-(THRA),0.0248097593174888,87.0
630,MgCl2,P00561-(THRA),1.0,37.0
631,MgCl2,P00561-(THRA),1.0501342012618644,40.4
632,MgCl2,P00561-(THRA),0.7220826792822671,46.9
633,MgCl2,P00561-(THRA),0.3307219190247873,52.9
634,MgCl2,P00561-(THRA),0.1156488642283103,58.6
635,MgCl2,P00561-(THRA),0.0784513521554431,62.8
636,MgCl2,P00561-(THRA),0.0409883174671867,69.0
637,MgCl2,P00561-(THRA),0.0367025755027068,74.8
638,MgCl2,P00561-(THRA),0.0319109714277135,80.5
639,MgCl2,P00561-(THRA),0.0319360228568835,87.0
640,MgCl2,P00561-(THRA),1.0,37.0
641,MgCl2,P00561-(THRA),1.0769373968159237,40.4
642,MgCl2,P00561-(THRA),0.7041032817716365,46.9
643,MgCl2,P00561-(THRA),0.3188307742095884,52.9
644,MgCl2,P00561-(THRA),0.1286162664857337,58.6
645,MgCl2,P00561-(THRA),0.0902849145554082,62.8
646,MgCl2,P00561-(THRA),0.0423512958332137,69.0
647,MgCl2,P00561-(THRA),0.0431385268251684,74.8
648,MgCl2,P00561-(THRA),0.0401673760161164,80.5
649,MgCl2,P00561-(THRA),0.0408883834588625,87.0
650,MgCl2,P00561-(THRA),1.0,37.0
651,MgCl2,P00561-(THRA),1.033376888760897,40.4
652,MgCl2,P00561-(THRA),0.6993303779832374,46.9
653,MgCl2,P00561-(THRA),0.3189344510072072,52.9
654,MgCl2,P00561-(THRA),0.1350704805365421,58.6
655,MgCl2,P00561-(THRA),0.0904587308028048,62.8
656,MgCl2,P00561-(THRA),0.042379859248737,69.0
657,MgCl2,P00561-(THRA),0.0344574573982617,74.8
658,MgCl2,P00561-(THRA),0.0300746346951636,80.5
659,MgCl2,P00561-(THRA),0.032002473827655,87.0
660,lysate,P00562-(METL),1.0,37.0
661,lysate,P00562-(METL),1.0635387983908406,40.4
662,lysate,P00562-(METL),0.7653727380142864,46.9
663,lysate,P00562-(METL),0.2180023785292072,52.9
664,lysate,P00562-(METL),0.0965517979071646,58.6
665,lysate,P00562-(METL),0.0810824874801787,62.8
666,lysate,P00562-(METL),0.0512053533196137,69.0
667,lysate,P00562-(METL),0.0440205794116068,74.8
668,lysate,P00562-(METL),0.0347412707262757,80.5
669,lysate,P00562-(METL),0.0278891586983022,87.0
670,lysate,P00562-(METL),1.0,37.0
671,lysate,P00562-(METL),1.0737429894586878,40.4
672,lysate,P00562-(METL),0.774023259756482,46.9
673,lysate,P00562-(METL),0.2229505020703445,52.9
674,lysate,P00562-(METL),0.103298422633994,58.6
675,lysate,P00562-(METL),0.0770207614780698,62.8
676,lysate,P00562-(METL),0.0561928483290479,69.0
677,lysate,P00562-(METL),0.0494367108699078,74.8
678,lysate,P00562-(METL),0.0339472474398075,80.5
679,lysate,P00562-(METL),0.0196376561100671,87.0
680,lysate,P00562-(METL),1.0,37.0
681,lysate,P00562-(METL),1.0655264185405209,40.4
682,lysate,P00562-(METL),0.7436293722254057,46.9
683,lysate,P00562-(METL),0.1782370590988584,52.9
684,lysate,P00562-(METL),0.0761938045893222,58.6
685,lysate,P00562-(METL),0.0568529090677578,62.8
686,lysate,P00562-(METL),0.0346012985121554,69.0
687,lysate,P00562-(METL),0.0331204346417243,74.8
688,lysate,P00562-(METL),0.0266036930748085,80.5
689,lysate,P00562-(METL),0.0197891483070833,87.0
690,MgCl2,P00562-(METL),1.0,37.0
691,MgCl2,P00562-(METL),1.0223251436608964,40.4
692,MgCl2,P00562-(METL),0.7060972421352759,46.9
693,MgCl2,P00562-(METL),0.3444294155888482,52.9
694,MgCl2,P00562-(METL),0.1251294911488787,58.6
695,MgCl2,P00562-(METL),0.0828052962693884,62.8
696,MgCl2,P00562-(METL),0.0300225792419159,69.0
697,MgCl2,P00562-(METL),0.030437080520298,74.8
698,MgCl2,P00562-(METL),0.0274911712815915,80.5
699,MgCl2,P00562-(METL),0.0256029939891802,87.0
700,MgCl2,P00562-(METL),1.0,37.0
701,MgCl2,P00562-(METL),1.0777132140151946,40.4
702,MgCl2,P00562-(METL),0.6951679403687742,46.9
703,MgCl2,P00562-(METL),0.325535585371228,52.9
704,MgCl2,P00562-(METL),0.1235133235058024,58.6
705,MgCl2,P00562-(METL),0.0824957679278603,62.8
706,MgCl2,P00562-(METL),0.0372821663458407,69.0
707,MgCl2,P00562-(METL),0.0450714204979874,74.8
708,MgCl2,P00562-(METL),0.0385087360130516,80.5
709,MgCl2,P00562-(METL),0.0412958951978556,87.0
710,MgCl2,P00562-(METL),1.0,37.0
711,MgCl2,P00562-(METL),1.0469726240434372,40.4
712,MgCl2,P00562-(METL),0.6701846588318691,46.9
713,MgCl2,P00562-(METL),0.2889618040917198,52.9
714,MgCl2,P00562-(METL),0.1165759791034052,58.6
715,MgCl2,P00562-(METL),0.0750244787538075,62.8
716,MgCl2,P00562-(METL),0.0274432805041968,69.0
717,MgCl2,P00562-(METL),0.0268996091078411,74.8
718,MgCl2,P00562-(METL),0.0241245246936125,80.5
719,MgCl2,P00562-(METL),0.0336698626151094,87.0
720,lysate,P00579-(RPOD),1.0,37.0
721,lysate,P00579-(RPOD),1.0881516011996664,40.4
722,lysate,P00579-(RPOD),0.980484825534284,46.9
723,lysate,P00579-(RPOD),0.4669708868329882,52.9
724,lysate,P00579-(RPOD),0.1107823793604576,58.6
725,lysate,P00579-(RPOD),0.0730392784962096,62.8
726,lysate,P00579-(RPOD),0.0327011366315035,69.0
727,lysate,P00579-(RPOD),0.0306965262996976,74.8
728,lysate,P00579-(RPOD),0.0259578340567755,80.5
729,lysate,P00579-(RPOD),0.0226923860644758,87.0
730,lysate,P00579-(RPOD),1.0,37.0
731,lysate,P00579-(RPOD),1.112958754564494,40.4
732,lysate,P00579-(RPOD),0.9824246353353134,46.9
733,lysate,P00579-(RPOD),0.4591940459202791,52.9
734,lysate,P00579-(RPOD),0.1141669407832548,58.6
735,lysate,P00579-(RPOD),0.0665296900802704,62.8
736,lysate,P00579-(RPOD),0.0323629494128767,69.0
737,lysate,P00579-(RPOD),0.0339279798564391,74.8
738,lysate,P00579-(RPOD),0.0305380479098708,80.5
739,lysate,P00579-(RPOD),0.0286300062160677,87.0
740,lysate,P00579-(RPOD),1.0,37.0
741,lysate,P00579-(RPOD),1.132767393317761,40.4
742,lysate,P00579-(RPOD),0.9936738657101172,46.9
743,lysate,P00579-(RPOD),0.413732375605386,52.9
744,lysate,P00579-(RPOD),0.1018695953683083,58.6
745,lysate,P00579-(RPOD),0.0569210320014475,62.8
746,lysate,P00579-(RPOD),0.0247955278484402,69.0
747,lysate,P00579-(RPOD),0.0251760056890272,74.8
748,lysate,P00579-(RPOD),0.0195508159935472,80.5
749,lysate,P00579-(RPOD),0.019854328165978,87.0
750,MgCl2,P00579-(RPOD),1.0,37.0
751,MgCl2,P00579-(RPOD),1.0524108865201098,40.4
752,MgCl2,P00579-(RPOD),0.8651523784944531,46.9
753,MgCl2,P00579-(RPOD),0.3542137068754288,52.9
754,MgCl2,P00579-(RPOD),0.1290155761101102,58.6
755,MgCl2,P00579-(RPOD),0.0815047816691371,62.8
756,MgCl2,P00579-(RPOD),0.0403839474065017,69.0
757,MgCl2,P00579-(RPOD),0.0414210125275701,74.8
758,MgCl2,P00579-(RPOD),0.0359113990280388,80.5
759,MgCl2,P00579-(RPOD),0.0374450828071188,87.0
760,MgCl2,P00579-(RPOD),1.0,37.0
761,MgCl2,P00579-(RPOD),1.0576355970188889,40.4
762,MgCl2,P00579-(RPOD),0.8701869261854862,46.9
763,MgCl2,P00579-(RPOD),0.3307767641047628,52.9
764,MgCl2,P00579-(RPOD),0.1286761708196432,58.6
765,MgCl2,P00579-(RPOD),0.0819420383332529,62.8
766,MgCl2,P00579-(RPOD),0.0414515365444083,69.0
767,MgCl2,P00579-(RPOD),0.0416276265684503,74.8
768,MgCl2,P00579-(RPOD),0.0361639820117527,80.5
769,MgCl2,P00579-(RPOD),0.0356515323821651,87.0
770,MgCl2,P00579-(RPOD),1.0,37.0
771,MgCl2,P00579-(RPOD),1.0488181498871323,40.4
772,MgCl2,P00579-(RPOD),0.8492590900316691,46.9
773,MgCl2,P00579-(RPOD),0.3121449669797023,52.9
774,MgCl2,P00579-(RPOD),0.1209562457076558,58.6
775,MgCl2,P00579-(RPOD),0.0814069207894618,62.8
776,MgCl2,P00579-(RPOD),0.0357987533070036,69.0
777,MgCl2,P00579-(RPOD),0.0358796532053746,74.8
778,MgCl2,P00579-(RPOD),0.0316296039224695,80.5
779,MgCl2,P00579-(RPOD),0.0324667369488342,87.0
780,lysate,P00582-(POLA),1.0,37.0
781,lysate,P00582-(POLA),1.0475763569096384,40.4
782,lysate,P00582-(POLA),1.0389351538371965,46.9
783,lysate,P00582-(POLA),0.8287495033832284,52.9
784,lysate,P00582-(POLA),0.0965305216107538,58.6
785,lysate,P00582-(POLA),0.0695498526115833,62.8
786,lysate,P00582-(POLA),0.0335841636749893,69.0
787,lysate,P00582-(POLA),0.0328523763025824,74.8
788,lysate,P00582-(POLA),0.025314963229925,80.5
789,lysate,P00582-(POLA),0.0219188212993846,87.0
790,lysate,P00582-(POLA),1.0,37.0
791,lysate,P00582-(POLA),1.0666447344338683,40.4
792,lysate,P00582-(POLA),1.055841183228122,46.9
793,lysate,P00582-(POLA),0.874976095177124,52.9
794,lysate,P00582-(POLA),0.0857739007430162,58.6
795,lysate,P00582-(POLA),0.0699034150842663,62.8
796,lysate,P00582-(POLA),0.0375498802770282,69.0
797,lysate,P00582-(POLA),0.0381395734407356,74.8
798,lysate,P00582-(POLA),0.0274403368738687,80.5
799,lysate,P00582-(POLA),0.027685691736188,87.0
800,lysate,P00582-(POLA),1.0,37.0
801,lysate,P00582-(POLA),1.0848717281362088,40.4
802,lysate,P00582-(POLA),1.0514652788833465,46.9
803,lysate,P00582-(POLA),0.822460600339382,52.9
804,lysate,P00582-(POLA),0.0844701944591988,58.6
805,lysate,P00582-(POLA),0.0630083783248955,62.8
806,lysate,P00582-(POLA),0.0331228633398182,69.0
807,lysate,P00582-(POLA),0.030948657394902,74.8
808,lysate,P00582-(POLA),0.0253583159373139,80.5
809,lysate,P00582-(POLA),0.0215175497660532,87.0
810,MgCl2,P00582-(POLA),1.0,37.0
811,MgCl2,P00582-(POLA),1.0506480396646258,40.4
812,MgCl2,P00582-(POLA),1.029655609576141,46.9
813,MgCl2,P00582-(POLA),0.3787157562418062,52.9
814,MgCl2,P00582-(POLA),0.1233656588137263,58.6
815,MgCl2,P00582-(POLA),0.0863331225609975,62.8
816,MgCl2,P00582-(POLA),0.0409694231298614,69.0
817,MgCl2,P00582-(POLA),0.0449788301666594,74.8
818,MgCl2,P00582-(POLA),0.037681581736655,80.5
819,MgCl2,P00582-(POLA),0.0373301345664209,87.0
820,MgCl2,P00582-(POLA),1.0,37.0
821,MgCl2,P00582-(POLA),1.1014629343668472,40.4
822,MgCl2,P00582-(POLA),1.0557503406616533,46.9
823,MgCl2,P00582-(POLA),0.3609761884602704,52.9
824,MgCl2,P00582-(POLA),0.1176217872679433,58.6
825,MgCl2,P00582-(POLA),0.0772423059513447,62.8
826,MgCl2,P00582-(POLA),0.0386272341235396,69.0
827,MgCl2,P00582-(POLA),0.0430616259302841,74.8
828,MgCl2,P00582-(POLA),0.0367146507277906,80.5
829,MgCl2,P00582-(POLA),0.0310643250269159,87.0
830,MgCl2,P00582-(POLA),1.0,37.0
831,MgCl2,P00582-(POLA),1.048475590322368,40.4
832,MgCl2,P00582-(POLA),1.0601992936293176,46.9
833,MgCl2,P00582-(POLA),0.3603913528978638,52.9
834,MgCl2,P00582-(POLA),0.1174665562748456,58.6
835,MgCl2,P00582-(POLA),0.0723449037471242,62.8
836,MgCl2,P00582-(POLA),0.0320243240501987,69.0
837,MgCl2,P00582-(POLA),0.0331511422868591,74.8
838,MgCl2,P00582-(POLA),0.0268801555051289,80.5
839,MgCl2,P00582-(POLA),0.0275436457992066,87.0
840,lysate,P00803-(LEPB),1.0,37.0
841,lysate,P00803-(LEPB),1.0469075031716424,40.4
842,lysate,P00803-(LEPB),1.02377309234868,46.9
843,lysate,P00803-(LEPB),0.9766283886295984,52.9
844,lysate,P00803-(LEPB),0.7616138643234777,58.6
845,lysate,P00803-(LEPB),0.2459117468988158,62.8
846,lysate,P00803-(LEPB),0.0978799853007347,69.0
847,lysate,P00803-(LEPB),0.0980854987285365,74.8
848,lysate,P00803-(LEPB),0.0932830378198638,80.5
849,lysate,P00803-(LEPB),0.0761691079983104,87.0
850,lysate,P00803-(LEPB),1.0,37.0
851,lysate,P00803-(LEPB),1.073562343553768,40.4
852,lysate,P00803-(LEPB),1.0731500481375618,46.9
853,lysate,P00803-(LEPB),1.1236913843508358,52.9
854,lysate,P00803-(LEPB),0.9112601516101024,58.6
855,lysate,P00803-(LEPB),0.310011660804678,62.8
856,lysate,P00803-(LEPB),0.1184383241064326,69.0
857,lysate,P00803-(LEPB),0.1137546744025104,74.8
858,lysate,P00803-(LEPB),0.1081545199447367,80.5
859,lysate,P00803-(LEPB),0.0993008048317996,87.0
860,lysate,P00803-(LEPB),1.0,37.0
861,lysate,P00803-(LEPB),1.0929406792435137,40.4
862,lysate,P00803-(LEPB),1.0567098004231368,46.9
863,lysate,P00803-(LEPB),1.0875423912268805,52.9
864,lysate,P00803-(LEPB),0.8475138001917691,58.6
865,lysate,P00803-(LEPB),0.3068885103564887,62.8
866,lysate,P00803-(LEPB),0.1112020416050399,69.0
867,lysate,P00803-(LEPB),0.1067697098082193,74.8
868,lysate,P00803-(LEPB),0.0903324984319088,80.5
869,lysate,P00803-(LEPB),0.0818153935710137,87.0
870,MgCl2,P00803-(LEPB),1.0,37.0
871,MgCl2,P00803-(LEPB),1.1638134245747571,40.4
872,MgCl2,P00803-(LEPB),1.106328562997149,46.9
873,MgCl2,P00803-(LEPB),0.9619009851748562,52.9
874,MgCl2,P00803-(LEPB),0.7404850977635703,58.6
875,MgCl2,P00803-(LEPB),0.2499912147766061,62.8
876,MgCl2,P00803-(LEPB),0.0743634151005706,69.0
877,MgCl2,P00803-(LEPB),0.0707050555652627,74.8
878,MgCl2,P00803-(LEPB),0.0594440835108727,80.5
879,MgCl2,P00803-(LEPB),0.0537636836051903,87.0
880,MgCl2,P00803-(LEPB),1.0,37.0
881,MgCl2,P00803-(LEPB),1.1001598755356043,40.4
882,MgCl2,P00803-(LEPB),1.1146723077972545,46.9
883,MgCl2,P00803-(LEPB),0.928339376731487,52.9
884,MgCl2,P00803-(LEPB),0.7308913967161336,58.6
885,MgCl2,P00803-(LEPB),0.3000261904980597,62.8
886,MgCl2,P00803-(LEPB),0.0923838761768317,69.0
887,MgCl2,P00803-(LEPB),0.094524167835776,74.8
888,MgCl2,P00803-(LEPB),0.0768716141223732,80.5
889,MgCl2,P00803-(LEPB),0.0611481189341286,87.0
890,MgCl2,P00803-(LEPB),1.0,37.0
891,MgCl2,P00803-(LEPB),1.095146595060509,40.4
892,MgCl2,P00803-(LEPB),1.1046589857324849,46.9
893,MgCl2,P00803-(LEPB),0.8864748482798946,52.9
894,MgCl2,P00803-(LEPB),0.6994029607443247,58.6
895,MgCl2,P00803-(LEPB),0.3023075758463195,62.8
896,MgCl2,P00803-(LEPB),0.0974713153169163,69.0
897,MgCl2,P00803-(LEPB),0.0946986705916229,74.8
898,MgCl2,P00803-(LEPB),0.0727959046560283,80.5
899,MgCl2,P00803-(LEPB),0.0707520109990423,87.0
900,lysate,P00805-(ANSB),1.0,37.0
901,lysate,P00805-(ANSB),0.948873145354274,40.4
902,lysate,P00805-(ANSB),0.9993293414605552,46.9
903,lysate,P00805-(ANSB),0.9239026109426176,52.9
904,lysate,P00805-(ANSB),0.4038946380174274,58.6
905,lysate,P00805-(ANSB),0.1660436995971299,62.8
906,lysate,P00805-(ANSB),0.0760365296263131,69.0
907,lysate,P00805-(ANSB),0.0833206184227279,74.8
908,lysate,P00805-(ANSB),0.0867253750391173,80.5
909,lysate,P00805-(ANSB),0.1006854063099834,87.0
910,lysate,P00805-(ANSB),1.0,37.0
911,lysate,P00805-(ANSB),1.048243535433942,40.4
912,lysate,P00805-(ANSB),1.0520155369628583,46.9
913,lysate,P00805-(ANSB),1.0290298698700724,52.9
914,lysate,P00805-(ANSB),0.4064750602970725,58.6
915,lysate,P00805-(ANSB),0.170444340012361,62.8
916,lysate,P00805-(ANSB),0.074449000135357,69.0
917,lysate,P00805-(ANSB),0.0799410309619518,74.8
918,lysate,P00805-(ANSB),0.0788830164776385,80.5
919,lysate,P00805-(ANSB),0.0930796763294328,87.0
920,lysate,P00805-(ANSB),1.0,37.0
921,lysate,P00805-(ANSB),0.9891428543292032,40.4
922,lysate,P00805-(ANSB),0.9781224872617236,46.9
923,lysate,P00805-(ANSB),0.9987205671200968,52.9
924,lysate,P00805-(ANSB),0.362281295603427,58.6
925,lysate,P00805-(ANSB),0.151378063957872,62.8
926,lysate,P00805-(ANSB),0.056340580771011,69.0
927,lysate,P00805-(ANSB),0.0548088978584933,74.8
928,lysate,P00805-(ANSB),0.0604497345998674,80.5
929,lysate,P00805-(ANSB),0.0668501320323287,87.0
930,MgCl2,P00805-(ANSB),1.0,37.0
931,MgCl2,P00805-(ANSB),1.207597774620193,40.4
932,MgCl2,P00805-(ANSB),1.0570016657124244,46.9
933,MgCl2,P00805-(ANSB),0.9018720748413056,52.9
934,MgCl2,P00805-(ANSB),0.4032520626847656,58.6
935,MgCl2,P00805-(ANSB),0.1352166683547783,62.8
936,MgCl2,P00805-(ANSB),0.0707993094968177,69.0
937,MgCl2,P00805-(ANSB),0.0776278305535288,74.8
938,MgCl2,P00805-(ANSB),0.088444418663583,80.5
939,MgCl2,P00805-(ANSB),0.0995962105173605,87.0
940,MgCl2,P00805-(ANSB),1.0,37.0
941,MgCl2,P00805-(ANSB),1.027173422251413,40.4
942,MgCl2,P00805-(ANSB),1.0110026229005986,46.9
943,MgCl2,P00805-(ANSB),0.7866953316987055,52.9
944,MgCl2,P00805-(ANSB),0.3481957927416281,58.6
